index,est,value,num_data,se,bias,variance,true_value
50,cdr,5.657440002349149,250,0.24154927270405635,0.0004169583095092399,0.26203770095573675,5.165963377570252
51,cavg,4.939338199275793,250,0.05135897143699515,0.35179360583292574,0.13431985787965944,5.165963377570252
51,cips,5.3069646460061355,250,0.019881357700528065,0.0010584184849536235,0.03011426178331527,5.165963377570252
51,cdr,5.868741729246847,250,0.4938974115852716,0.0004169583095092399,0.5230152151649525,5.165963377570252
52,cavg,4.538103649267334,250,0.3942078384246145,0.35179360583292574,0.0012067156859733147,5.165963377570252
52,cips,5.872183271944593,250,0.498746539210105,0.0010584184849536235,0.5457563475067552,5.165963377570252
52,cdr,5.536001917708911,250,0.13692852118795013,0.0004169583095092399,0.15245752564854395,5.165963377570252
53,cavg,4.531482140593333,250,0.4025664400757613,0.35179360583292574,0.0017105935297552152,5.165963377570252
53,cips,5.309736472191347,250,0.020670702736926432,0.0010584184849536235,0.03108396037041583,5.165963377570252
53,cdr,4.993206151615217,250,0.029845059119679003,0.0004169583095092399,0.023206765371963162,5.165963377570252
54,cavg,4.665792433449725,250,0.25017097334241967,0.35179360583292574,0.008639882952905815,5.165963377570252
54,cips,5.102634921606245,250,0.004010493334785208,0.0010584184849536235,0.000948338908446051,5.165963377570252
54,cdr,5.074225942553155,250,0.00841575698351613,0.0004169583095092399,0.005086239719856654,5.165963377570252
55,cavg,4.825308508918997,250,0.1160457395358036,0.35179360583292574,0.0637396093982694,5.165963377570252
55,cips,5.98224132740441,250,0.6663096913854567,0.0010584184849536235,0.7204806128830198,5.165963377570252
55,cdr,5.388149331248067,250,0.04936659801171996,0.0004169583095092399,0.05885743382826862,5.165963377570252
56,cavg,4.4821363846462345,250,0.46761935625150425,0.35179360583292574,0.008227411194898514,5.165963377570252
56,cips,5.184146760582607,250,0.00033063541777399245,0.0010584184849536235,0.002572186419316282,5.165963377570252
56,cdr,5.3233716429800335,250,0.02477736201931621,0.0004169583095092399,0.031622734435484266,5.165963377570252
57,cavg,4.571955283100695,250,0.3528456162953543,0.35179360583292574,7.853143814753424e-07,5.165963377570252
57,cips,5.127430169862584,250,0.0014848080962422926,0.0010584184849536235,3.5998362088894875e-05,5.165963377570252
57,cdr,5.238540342868726,250,0.005267415891935869,0.0004169583095092399,0.008648353166136786,5.165963377570252
58,cavg,4.764274843455112,250,0.16135367843956977,0.35179360583292574,0.03664673924589156,5.165963377570252
58,cips,4.819438905335448,250,0.12007920985760928,0.0010584184849536235,0.09859042848343015,5.165963377570252
58,cdr,5.125709460475966,250,0.001620377841433628,0.0004169583095092399,0.0003934018389578705,5.165963377570252
59,cavg,4.925837868746791,250,0.057660259987725865,0.35179360583292574,0.12460646264241618,5.165963377570252
59,cips,5.5022641508486,250,0.11309821010761457,0.0010584184849536235,0.13603860621736874,5.165963377570252
59,cdr,5.392464742181997,250,0.05130286817098269,0.0004169583095092399,0.06096994154692182,5.165963377570252
60,cavg,4.440994741111739,250,0.5255795238485157,0.35179360583292574,0.017383558008339045,5.165963377570252
60,cips,5.045744659096234,250,0.014452540271535303,0.0010584184849536235,0.007688724861256791,5.165963377570252
60,cdr,5.344704550152445,250,0.03194840677605715,0.0004169583095092399,0.039664996221687815,5.165963377570252
61,cavg,4.381190778354319,250,0.6158680324801316,0.35179360583292574,0.03672998483163247,5.165963377570252
61,cips,4.677777884575268,250,0.2383250755707556,0.0010584184849536235,0.2076188806998343,5.165963377570252
61,cdr,4.943651071801224,250,0.049422761296341974,0.0004169583095092399,0.04076068199134571,5.165963377570252
62,cavg,4.234276527602325,250,0.8680403864031588,0.35179360583292574,0.11462621531561172,5.165963377570252
62,cips,3.7338760285684534,250,2.0508741751709993,0.0010584184849536235,1.958751412351679,5.165963377570252
62,cdr,4.55370821631769,250,0.3748563824804004,0.0004169583095092399,0.35026938241946143,5.165963377570252
63,cavg,4.625547680445178,250,0.2920491256991802,0.35179360583292574,0.00277794538309906,5.165963377570252
63,cips,5.7479282753204135,250,0.3386831422133559,0.0010584184849536235,0.3776080893620671,5.165963377570252
63,cdr,5.517164474443119,250,0.12334221044470471,0.0004169583095092399,0.13810191041097636,5.165963377570252
64,cavg,4.604206393907098,250,0.3155709086943255,0.35179360583292574,0.0009837589061131426,5.165963377570252
64,cips,5.18979762674158,250,0.0005680714335609459,0.0010584184849536235,0.003177305582679733,5.165963377570252
64,cdr,4.934695303843523,250,0.05348492192527165,0.0004169583095092399,0.04445709699106482,5.165963377570252
65,cavg,4.075574216821919,250,1.1889485218774538,0.35179360583292574,0.2472747138788649,5.165963377570252
65,cips,4.691554483701472,250,0.22506379858179962,0.0010584184849536235,0.19525400139348467,5.165963377570252
65,cdr,4.996785679637709,250,0.02862109347775484,0.0004169583095092399,0.022128984483266938,5.165963377570252
66,cavg,5.099051493833916,250,0.0044772001851449235,0.35179360583292574,0.27689699680702234,5.165963377570252
66,cips,5.352980109529231,250,0.03497525803261645,0.0010584184849536235,0.048202235942209286,5.165963377570252
66,cdr,5.365276253175576,250,0.03972562238206343,0.0004169583095092399,0.04828234195407358,5.165963377570252
67,cavg,5.078851890913156,250,0.007588411107609434,0.35179360583292574,0.256046553403789,5.165963377570252
67,cips,5.829158076210049,250,0.4398272083039317,0.0010584184849536235,0.48403750959621733,5.165963377570252
67,cdr,5.848520532088951,250,0.46588426918466347,0.0004169583095092399,0.4941762569869776,5.165963377570252
68,cavg,3.652919990752537,250,2.2893002903928212,0.35179360583292574,0.8462555146530165,5.165963377570252
68,cips,4.283276891588015,250,0.7791354325356702,0.0010584184849536235,0.7227603644791265,5.165963377570252
68,cdr,4.6670795983663504,250,0.24888502515276723,0.0004169583095092399,0.22892801189560716,5.165963377570252
69,cavg,4.3811409287969125,250,0.6159462760985811,0.35179360583292574,0.03674909472019895,5.165963377570252
69,cips,4.616170220333233,250,0.3022725157446497,0.0010584184849536235,0.2675577141812167,5.165963377570252
69,cdr,4.8885233641668036,250,0.07697296103730568,0.0004169583095092399,0.06605951499179995,5.165963377570252
70,cavg,4.864178639305812,250,0.09107402824933673,0.35179360583292574,0.08487735044001662,5.165963377570252
70,cips,5.983419589048552,250,0.6682346576844547,0.0010584184849536235,0.722482244765275,5.165963377570252
70,cdr,5.825951534030964,250,0.4355843666684095,0.0004169583095092399,0.46295465658458385,5.165963377570252
71,cavg,4.716514904809293,250,0.20200392966715822,0.35179360583292574,0.020642057951441268,5.165963377570252
71,cips,5.2061084672629985,250,0.0016116282264386564,0.0010584184849536235,0.0052821547533658105,5.165963377570252
71,cdr,5.102453532060348,250,0.004033500476691833,0.0004169583095092399,0.001856772960842774,5.165963377570252
72,cavg,5.035549014424909,250,0.01700790611460544,0.35179360583292574,0.2140982783714367,5.165963377570252
72,cips,6.1663386534379026,250,1.0007506925672778,0.0010584184849536235,1.066900217413803,5.165963377570252
72,cdr,5.333773295868567,250,0.028160168679287095,0.0004169583095092399,0.03543033538428836,5.165963377570252
73,cavg,4.086916181423659,250,1.1643428515118246,0.35179360583292574,0.23612337903791425,5.165963377570252
73,cips,3.2788429111852158,250,3.561223654649277,0.0010584184849536235,3.439493393767851,5.165963377570252
73,cdr,4.205937741685882,250,0.9216492215551889,0.0004169583095092399,0.8828595834105217,5.165963377570252
74,cavg,4.9070662334806645,250,0.06702773121774465,0.35179360583292574,0.11170619736595506,5.165963377570252
74,cips,5.4243778946403935,250,0.06677806263259446,0.0010584184849536235,0.08465065797872434,5.165963377570252
74,cdr,5.20210497399751,250,0.0013062149923107566,0.0004169583095092399,0.0031991640809910828,5.165963377570252
75,cavg,4.930010686904085,250,0.05567367223260393,0.35179360583292574,0.1275698546785455,5.165963377570252
75,cips,5.9436637954114575,250,0.6048179399103856,0.0010584184849536235,0.6564787491543823,5.165963377570252
75,cdr,5.679521271088442,250,0.26374170999484026,0.0004169583095092399,0.28513191769937885,5.165963377570252
76,cavg,4.428215495778992,250,0.5442719370874912,0.35179360583292574,0.020916670324034423,5.165963377570252
76,cips,4.346960097148902,250,0.6707663733409318,0.0010584184849536235,0.6185349605771624,5.165963377570252
76,cdr,4.812213072215263,250,0.125139278538748,0.0004169583095092399,0.11110938777550478,5.165963377570252
77,cavg,4.019928709621472,250,1.3133954601404705,0.35179360583292574,0.30571251257880266,5.165963377570252
77,cips,4.490313921918211,250,0.45650218692289984,0.0010584184849536235,0.41359833280686287,5.165963377570252
77,cdr,4.818792179353705,250,0.12052784087111271,0.0004169583095092399,0.10676663501477623,5.165963377570252
78,cavg,4.514794663982492,250,0.4240206935555379,0.35179360583292574,0.003369430847852006,5.165963377570252
78,cips,4.6375961518435975,250,0.2791719252220815,0.0010584184849536235,0.2458512380679908,5.165963377570252
78,cdr,5.539755099938065,250,0.13972025171069644,0.0004169583095092399,0.15540253280847288,5.165963377570252
79,cavg,4.934072628072201,250,0.05377331970276789,0.35179360583292574,0.13048795479570105,5.165963377570252
79,cips,5.491842930116942,250,0.10619748276803073,0.0010584184849536235,0.12845980455565273,5.165963377570252
79,cdr,5.6410745914917095,250,0.22573066559392094,0.0004169583095092399,0.24555074496478904,5.165963377570252
80,cavg,4.296107556829945,250,0.7566491488757933,0.35179360583292574,0.07658165468909027,5.165963377570252
80,cips,4.746251943787801,250,0.17615768764772094,0.0010584184849536235,0.14990687305131292,5.165963377570252
80,cdr,4.741959925883118,250,0.17977892704260362,0.0004169583095092399,0.16287996002251307,5.165963377570252
81,cavg,4.916803082519231,250,0.062080852629911726,0.35179360583292574,0.11830959587014621,5.165963377570252
81,cips,5.358261350766974,250,0.036978510495567316,0.0010584184849536235,0.050549121283160796,5.165963377570252
81,cdr,5.186722729287521,250,0.0004309506837212634,0.0004169583095092399,0.0016957025260349687,5.165963377570252
82,cavg,4.595766581916878,250,0.32512438577337605,0.35179360583292574,0.0005255610885404722,5.165963377570252
82,cips,5.393144388725481,250,0.0516112118295121,0.0010584184849536235,0.06745154637852355,5.165963377570252
82,cdr,5.405306666019889,250,0.05728520972588632,0.0004169583095092399,0.06747673589432167,5.165963377570252
83,cavg,4.5245436266803045,250,0.41141929683172235,0.35179360583292574,0.0023326809695946773,5.165963377570252
83,cips,5.254519261839798,250,0.00784214463876122,0.0010584184849536235,0.014662601251788912,5.165963377570252
83,cdr,4.843256313382817,250,0.10413984927647343,0.0004169583095092399,0.09137773698037996,5.165963377570252
84,cavg,3.992962447296233,250,1.3759311824237144,0.35179360583292574,0.336259672570588,5.165963377570252
84,cips,4.653996088797762,250,0.2621105047730539,0.0010584184849536235,0.229856907206599,5.165963377570252
84,cdr,4.525370922021532,250,0.4103586941059393,0.0004169583095092399,0.38461442405079926,5.165963377570252
85,cavg,4.59846889365124,250,0.3220499892785062,0.35179360583292574,0.0006567652142903244,5.165963377570252
85,cips,5.874101956306391,250,0.5014602466944389,0.0010584184849536235,0.548594897428603,5.165963377570252
85,cdr,5.286924877019502,250,0.014631684349010975,0.0004169583095092399,0.019988603132627843,5.165963377570252
86,cavg,4.150182782521786,250,1.0318102172770156,0.35179360583292574,0.17864035997732686,5.165963377570252
86,cips,4.323571624679228,250,0.7096238653388125,0.0010584184849536235,0.655870642124622,5.165963377570252
86,cdr,4.454554069913358,250,0.5061032030208618,0.0004169583095092399,0.4774668354643852,5.165963377570252
87,cavg,4.048699819812029,250,1.2482778574945623,0.35179360583292574,0.2747244618680044,5.165963377570252
87,cips,3.8944704680793953,250,1.6166942188855238,0.0010584184849536235,1.5350208044212168,5.165963377570252
87,cdr,4.338897152317148,250,0.684038540954419,0.0004169583095092399,0.6506788473472256,5.165963377570252
88,cavg,4.473190582439571,250,0.47993414567317655,0.35179360583292574,0.0099302979478391,5.165963377570252
88,cips,4.368672765413731,250,0.6356723202329205,0.0010584184849536235,0.5848536788895499,5.165963377570252
88,cdr,4.705707420356768,250,0.2118355461505001,0.0004169583095092399,0.19345605892188922,5.165963377570252
89,cavg,4.520533803486238,250,0.4165793351022719,0.35179360583292574,0.0027360912182814484,5.165963377570252
89,cips,4.902331361620542,250,0.0695018398337083,0.0010584184849536235,0.0534065960836425,5.165963377570252
89,cdr,4.977104912923946,250,0.03566751966856004,0.0004169583095092399,0.028371665597260225,5.165963377570252
